Unique_Key,Created_Date,Closed_Date,Agency,Complaint_Type,Descriptor,Borough,Incident_Zip,Status,Open_Data_Channel_Type,Resolution_Days
63583314,2025-01-01 01:36:37,2025-05-21 15:19:33,EDC,Noise - Helicopter,Other,Brooklyn,11208.0,Closed,Phone,140
63585695,2025-01-01 13:33:14,2025-05-21 15:19:40,EDC,Noise - Helicopter,Other,Queens,11414.0,Closed,Online,140
63585714,2025-01-01 19:26:05,2025-05-21 15:19:47,EDC,Noise - Helicopter,Other,Queens,11414.0,Closed,Online,139
63586947,2025-01-01 13:16:47,2025-05-21 15:19:37,EDC,Noise - Helicopter,Other,Queens,11414.0,Closed,Online,140
63586948,2025-01-01 13:23:29,2025-05-21 15:19:40,EDC,Noise - Helicopter,Other,Queens,11414.0,Closed,Online,140
63586949,2025-01-01 19:20:58,2025-05-21 15:19:46,EDC,Noise - Helicopter,Other,Queens,11414.0,Closed,Online,139
63588137,2025-01-02 00:13:21,2025-05-21 15:31:24,EDC,Noise - Helicopter,Other,Brooklyn,11221.0,Closed,Online,139
63588503,2025-01-01 19:12:47,2025-05-21 15:19:46,EDC,Noise - Helicopter,Other,Queens,11414.0,Closed,Online,139
63588504,2025-01-01 09:09:36,2025-05-21 15:19:34,EDC,Noise - Helicopter,Other,Staten Island,10306.0,Closed,Online,140
63589366,2025-01-01 19:06:59,2025-05-21 15:19:45,EDC,Noise - Helicopter,Other,Queens,11414.0,Closed,Online,139
63589495,2025-01-01 21:42:50,2025-05-21 15:31:23,EDC,Noise - Helicopter,Other,Staten Island,10306.0,Closed,Online,139
63589504,2025-01-01 12:25:15,2025-05-21 15:19:35,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,140
63590687,2025-01-01 19:02:05,2025-05-21 15:19:44,EDC,Noise - Helicopter,Other,Queens,11414.0,Closed,Online,139
63590688,2025-01-01 14:47:44,2025-05-21 15:19:42,EDC,Noise - Helicopter,Other,Queens,11104.0,Closed,Online,140
63590712,2025-01-01 12:19:33,2025-05-21 15:19:35,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,140
63590713,2025-01-01 13:20:12,2025-05-21 15:19:38,EDC,Noise - Helicopter,Other,Manhattan,10016.0,Closed,Online,140
63590724,2025-01-01 14:42:01,2025-05-21 15:19:41,EDC,Noise - Helicopter,Other,Bronx,10471.0,Closed,Online,140
63590841,2025-01-01 12:35:32,2025-05-21 15:19:36,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,140
63592024,2025-01-01 19:54:00,2025-05-21 15:31:22,EDC,Noise - Helicopter,Other,Queens,11104.0,Closed,Online,139
63592025,2025-01-01 09:05:42,2025-05-21 15:19:33,EDC,Noise - Helicopter,Other,Manhattan,10280.0,Closed,Online,140
63593199,2025-01-01 13:18:47,2025-05-21 15:19:38,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,140
63593359,2025-01-01 15:50:45,2025-05-21 15:19:42,EDC,Noise - Helicopter,Other,Manhattan,10023.0,Closed,Online,139
